text,label
ben ortalığı toplarken başkalarının dağıtmasına uyuz oluyorum.,kızgın
hocanın gelip ders anlatıyormuş gibi yapıp ama bize hiçbir katkısı olmamasına çok öfkeleniyorum.,kızgın
Hakaret edilmesi.,kızgın
Haksızlık yapıldığı zaman.,kızgın
Kardeşimin gevezelik yaptığı an.,kızgın
Eğer bir insan bana bağırırsa çok öfkelenirim.,kızgın
Okul turnikelerine öfkeleniyorum.,kızgın
Ders anlatırken iki öğrencinin konuşması.,kızgın
kadınlar çiçektir denilmesi beni öfkelendirir.,kızgın
Bir tartışmada yapmadığım şeyleri yaptığım söylenince öfkelendim.,kızgın
Anneme küfür edilmesine.,kızgın
"adaletsizlik durumu.
      tartışma sırasında kişinin cehalette ısrar etmesi",kızgın
Savunmasız her canlıya şiddet uygulanması.,kızgın
Sevmediğim bir hareketin sürekli yapılmasına.,kızgın
Benimle dalga geçildiğinde.,kızgın
Sigara içmediğim zaman öfkelenirim,kızgın
Hakkım yenilmişti bu beni çok öfkelendirdi.,kızgın
Bir arkadaşımın bana yalan söylemesi.,kızgın
Misafir çocuğunu bilgisayarımın başında görmek.,kızgın
samimi olmadığım biri ne yapıyorsun dediğinde istemsiz bir sinirleniyorum sanane lan ne yapıyorum,kızgın
Denizde yapılan şakalar.,kızgın
Haklı bir insana haksızlık yapılması.,kızgın
kardeşimin saygısız bir şekilde odama gelip dağıtması,kızgın
İnsana insan gibi değer verilmeyince öfkeleniyorum.,kızgın
Bence herkes maskelerini çıkartsın herkes birbirinden nefret ediyor SOYUNUN,kızgın
Arkadaşımın arkamdan konuşup iş çevirmesi.,kızgın
"Abimin dağınıklığından nefret ediyorum, her şeyi benim toplamam gerekiyor.",kızgın
"Bilader bir kelime var ama nerde nasıl olursa olsun sinir bozucu. ""Peki""",kızgın
Ahlaksız herhangi bir şey.,kızgın
Bir şey ısrar edildiğinde.,kızgın
Köpeğim dudağımı ısırdığında kızmıştım.,kızgın
annem beni eve erken çağırmıştı,kızgın
yapmadığım bir şeyden suçlanınca sinirlenmiştim.,kızgın
insanların beni dinlememesine öfkeleniyorum.,kızgın
İş yerimde yaptığım fazla mesai sonrası beni almaya geleceğini söyleyip gelmeyen ve kış günü gece yarısı karlar altında evime yürüdüğümde çok öfkelenmiştim.,kızgın
saygısızlık ve hak yeme en öfkelendiğim şeydir.,kızgın
Birisi düşüncelerime ve fikirlerime saygı duymadığı zaman.,kızgın
Çıkıp bağıra bağıra küfür edeceğim şimdi tutamıyorum artık kendimi,kızgın
İnsanların terbiyesiz konuşması.,kızgın
Arkadaşım verdiği sözü tutmadığı zaman.,kızgın
Tatil günlerimde erken kalkmak zorunda olmak.,kızgın
Çok iyi bildiğim konuda bana akıl vermeye kalkışanlara öfkelenirim.,kızgın
Annemin telefona bakmasam dahi sürekli telefonla oynama diye ikazından öfkeleniyorum.,kızgın
Ben konuştuğum zaman dinlenmediğimi anladığım zaman.,kızgın
Haksızlığa uğradığımda öfkelenirim.,kızgın
birinin beni bekletmesi beni kızdırır,kızgın
Haksızlık ve ayrımcılık yapılmasına öfkeleniyorum.,kızgın
Yabancı düşmanların var oluşundan öfkeliyim.,kızgın
Ezberci eğitim sistemi.,kızgın
Hakkımı alamadığım zaman.,kızgın
Satıcı bana kazık atınca.,kızgın
İnsanların yalan söylemesi.,kızgın
"Türkiye cumhuriyeti koltuk kavgası, çıkar sahasına çeviren düzenbaz siyasetçileri görünce öfkeleniyorum. Atatürk'ü unutturmaya, adaletsizliği yaymaya çalıştıkça hatta deliriyorum.",kızgın
göz göre göre yalan söylemesinden bıktım,kızgın
Kişisel çıkarlar nedeniyle oluşan duyarsızlıklar.,kızgın
Eve gelen bir misafir çocuğa annem oyuncağımı hediye ettiği için sinirlendim.,kızgın
istediğim bir şey olmazsa öfkelenirim,kızgın
projeyi tam anlatamayan hocalara çok öfkelenirim,kızgın
hocalara öfkeleniyorum.,kızgın
İnsanların sevmediklerinin yüzüne gülmesi sinirlendiriyor.,kızgın
Erken uyandığım için kızgınım kendime. Bok vardı çünkü.,kızgın
Güvendiğim bir kişinin güvenimi sarsmasına öfkelendim.,kızgın
İzinsiz olarak eşyamın alınmasına öfkeleniyorum.,kızgın
Yapılmasını istemediğim bir davranışın uyardığım halde yinede yapılması.,kızgın
Annemin ben dizi izlerken beni rahatsız etmesine.,kızgın
Finallerden önce ödev verilmesi.,kızgın
Çok bilmiş davranan insanlar bir de açken öfkeliyim.,kızgın
İnsanların bana gerekli saygıyı göstermemesine öfkelenirim.,kızgın
Oda arkadaşlarımın yapması gereken işleri yapmamasına.,kızgın
Nefret ettiğim insanları gördüğüm zaman.,kızgın
Birinin bana danışmadan benim adıma karar vermesine.,kızgın
Haksız yere suçlanmak.,kızgın
En çok sinirlendiğim yemek yediğimde karşımdakinin uygunsuz hareketler yapması.,kızgın
iki kişi konuşurken üçüncünün gelmesi beni çok kızdırır.,kızgın
Gururumun kırılması beni öfkelendirir.,kızgın
Birisi bana sakin ol deyince daha çok sinirleniyorum,kızgın
Sevmediğim kişileri görmek.,kızgın
İstemediğim bir şeyde ısrarcı olunduğunda.,kızgın
Tartışmalarda kişilerin üste çıkıp haklı duruma geçmeye çalışması.,kızgın
Kibirli insanlar.,kızgın
yapamayacak olsam bile bana birinin bir şeyi yapamayacağımı söylemesinden nefret ediyorum,kızgın
haksızlığa uğradığımda,kızgın
"Haksızlık yapıldığında, arkamdan konuşulduğunda ve insan yerine konulmadığım zaman",kızgın
korna çalındığında öfkelenirim.,kızgın
"""CSGO"" oyununda öldürülmek beni öfkelendirir.",kızgın
Haksızlıklara ya da hak yenen durumda  karşı öfkeliyim.,kızgın
Doğru söylediğim halde hala bana inanılmaması.,kızgın
Bana küfür edildiğinde.,kızgın
İnsanların sadece kendilerini düşünmesi beni öfkelendiriyor.,kızgın
birinin bana yalan söylediğinde ve beklettiğinde öfkelenirim.,kızgın
Haksızlığa uğramak.,kızgın
Yalan söyleyen çok yakınımdaki birinin yalan söylediğini öğrendiğimde öfke duygum depreşti.,kızgın
Anneme küfür ettiklerinde.,kızgın
Kendimi kararsız hissettiğimde öfkeli olurum.,kızgın
"Irkçı ve ""homofobik"" düşünceleri savunanlardan.",kızgın
Haksızlığa uğradığım zaman.,kızgın
Arkadaşımın her şeyi sorun edip kafasına takmasına sinir oluyorum.,kızgın
Yemekhanede tuz olmadığında öfkelenirim.,kızgın
Nasıl domuz eti yersin sen ya sinirden küplere bindim uyuyamıyorum !,kızgın
Yürür iken ayakkabıma basıp çıkarılınca.,kızgın
biri bana gereksiz yere vurursa,kızgın
Uyumsuz insanlar öfkelendiriyor.,kızgın
Eski sevgilimin en yakın arkadaşımla aramı bozması beni çok sinirlendirdi.,kızgın
Irkçı kişiler.,kızgın
Başkalarını rahatsız edecek davranışlar bulunulması beni çok öfkelendirir.,kızgın
Yalan söylenmesi.,kızgın
İftiraya uğradım ve kendimi ifade edemediğim zaman.,kızgın
Yalan söyleyen arkadaşıma.,kızgın
Suyun 75 kuruş olmasına öfkeleniyorum.,kızgın
Of ağzımdaki uyuşukluk geçmedi hala delireceğim,kızgın
En yakın arkadaşımın arkasından dedikodu yapıldığında öfkelenmiştim.,kızgın
Ay bugün kendimi işe yaramaz uyuz agresif hissediyorum,kızgın
Cahil insanlarla tartıştığım zaman öfkeleniyorum.,kızgın
Trafikteki dengesiz şoförleri görünce çok öfkeleniyorum,kızgın
Bakın benden nefret edebilirsiniz ama numaramı naptınız bu kadar bilinmeyenin araması hiç hoş değil çünkü.,kızgın
"Eşyalarımın benden habersiz kullanılması.
      Emeklerimin ya da düşüncelerimin çalınması.",kızgın
Arkadaşlarım bana kötü davranınca.,kızgın
Okuldaki öğretmenimin bana hakaret etmesine.,kızgın
yalan söylenmesine sinirleniyorum.,kızgın
Hoca ödev verince öfkelenirim.,kızgın
Babamın bana soğan yedirmeye çalıştığı zaman.,kızgın
Yaptığım bir işe engel olunması öfkelendirir.,kızgın
Eşyalarımın izinsiz alınması.,kızgın
Gaza gelip biriyle çıkmak nedir lan mal mısın kızım sen,kızgın
servis araçlarının bizi okuldan almayı unutması,kızgın
Egoist insanlar beni sinirlendirir.,kızgın
adaletin yerini bulmadığını görünce çok sinirlenirim.,kızgın
"Bazı insanlar doğarken mi yoksa sonradan mı gerizekalı oluyor bilemiyorum, iyice bir araştırmak lazım.",kızgın
Bir arkadaşım flüt çalarken müdahale ederse öfkelenirim.,kızgın
boş konuşan beni öfkelendirir.,kızgın
ya kızım bu ne özgüven şimdi küfür edeceğim sabrımı zorlama,kızgın
Eve gittiğimde evde yemek olmamasına öfkelenirim.,kızgın
Pişman olacağım şeyler yaptığımda kendime öfkelenirim.,kızgın
Saçma ve mantıksız davranan insanlar gördüğümde.,kızgın
benimle inatlaşıldığında öfkeleniyorum.,kızgın
Karşısındakini göz göre göre kandıran insanlardan.,kızgın
Gereksiz samimiyet.,kızgın
Biri bana bir şey söylediğinde hemen öfkeleniyorum.,kızgın
Annem ile bir konuda anlaşamadığımız zaman.,kızgın
Kardeşimin yapma dediğim şeyleri inadına yaptığı zamanlar.,kızgın
Beni sinirliyken eğlendirmeye çalışanlara daha çok sinirleniyorum.,kızgın
söz verilip tutulmayınca çok öfkelenirim.,kızgın
Abi saçma sapan cezalar veriliyor,kızgın
yemekten saç çıktığında sinirleniyorum,kızgın
Öğretmenlerin ayrımcı davranışlarına kızarım.,kızgın
Arkadaşımın sakızımı izinsiz alıp dağıtmasına öfkelendim.,kızgın
Sınıftaki densiz arkadaşların kendilerini bir şey sanarak her şeye karışmalarına kıl oluyorum.,kızgın
çalışıp düşük alınca kafamı duvarlara vurasım geldi,kızgın
insanların bilip bilmeden konuşmaları,kızgın
Toplu taşıma araçlarında insanların kurallara uymaması.,kızgın
Sözümü geçiremediğim zaman.,kızgın
Bana biri küfür ederse çıldırırım.,kızgın
Haksızlığa ve iftiraya uğramak.,kızgın
Konuşmalarımın dinlenmemesine öfkelenirim.,kızgın
Aynı koltuğu iki kişiye sattıklarını öğrendiğimde.,kızgın
Kızımla bugün alışveriş yapmak üzere sözleştik ve günü ona göre planladık fakat dışarı çıktığımızda hanımefendinin canı istemedi...,kızgın
Egoist insanlar.,kızgın
Bana çok soru sorulduğu zaman ve hayatımın incelenmesi.,kızgın
Yaşanan bir olaydan dolayı arkadaşımın beni haksız yere suçlaması.,kızgın
Efenin odasının dağınıklığından bıktım.,kızgın
Aç ve sinirliyim kurban olayım beni 1 hafta kadar yok sayın,kızgın
arkadaşlarımın üzerimi yırttığında çok sinirlendim.,kızgın
Yazı yazarken kalemimin ucunun bitmesine.,kızgın
öğrenci kimliğimi kaybetmişim kafayı yiyeceğim bir ay uğraş şimdi,kızgın
Sırada beklerken önüme birisi geçtiğinde.,kızgın
İstemediğim şeyler yapıldığında.,kızgın
Ağabeyimin saygısız ve sinir bozucu hareketleri.,kızgın
İnsanlar benim hayatımla ilgili yorum yaptığı zaman.,kızgın
Çok sinirliyim örtmene hastayım diyip gitmeyeceğim derse amk ben matemetik öğrenmek istemiyorum,kızgın
Çevremde yapılan haksızlıklar beni öfkelendirir.,kızgın
İsteklerim olmadığında öfkeleniyorum.,kızgın
"Hamile, yaşlı ve sakatlara yer vermeyen gençlerden.",kızgın
Yapmadığım bir şeyi yaptığımı iddia ettiklerinde.,kızgın
Egoist insanlar.,kızgın
Haksızlık yapılması ve çöplerin yere atılması.,kızgın
Attığım mesaja geç cevap veren insanlardan nefret ediyorum.,kızgın
Abartılı şakalar.,kızgın
Anneme defalarca söylediğim sözcükleri tekrarlamaktan hoşlanmıyorum.,kızgın
Çay kaşıklarıyla çatalların yan yana olması. Çünkü ne zaman çay kaşığı alsam elime çatal batıyor.,kızgın
İnsanlar otobüse binerken birisini itince çok öfkeleniyorum.,kızgın
Annemin kardeşimi kayırmasına sinir oluyorum.,kızgın
Atatürk'e yapılan saygısızlık beni öfkelendirir.,kızgın
Ispanak yediğimde ve haksızlığa uğradığımda.,kızgın
Arkamdan konuşulduğu zaman.,kızgın
abim yüzünden internetimi kaybettiğimde öfkelenmiştim.,kızgın
Konuşmadığımda o konuda bilgim olmadığını söyledikleri zaman.,kızgın
karşımdaki bana benim kadar empati yapmazsa sinirlenirim.,kızgın
Allah'ım kafayı yiyeceğim. Kursta da uykum geldi dayanamıyorum ilk arada çıktım.,kızgın
Ailemin hatayı hep bende bulması.,kızgın
Söz verip durmayana çok kızarım,kızgın
Hocaların ikiyüzlü tavırları.,kızgın
karşımdaki verdiği sözü tutmadığı zaman öfkelenirim.,kızgın
Öğretmenlere küstahça ve saygısızca davranan öğrencilere öfkeleniyorum.,kızgın
Suların israf edilmesi.,kızgın
Bu ara herkese sinir oluyorum ya dayak yiyeceğim yada dayak atıcam başka açıklaması yok,kızgın
arkadaşlarım tarafından olmayan bir şey için suçlandığımda,kızgın
Haklı olduğum halde haksız duruma düşmek.,kızgın
suçsuz olmama rağmen suçlandığımda,kızgın
Okul yemekhanesinde tuz olmamasına öfkeleniyorum.,kızgın
Karşımdaki ile iletişim kuramamak.,kızgın
Bir takım el şakaları ile canımı acıtan insanlara.,kızgın
Haksızlık yapan insanlardan.,kızgın
Bilmediği konular hakkında fazla konuşan insanlar ve haksızlıklar öfkelendirir.,kızgın
Teröristler.,kızgın
Söylediklerimin bu denli çarpıtılmasına çok kızgınım.,kızgın
metrodaki insanların rahatsız edici bakışlarından gına geldi,kızgın
bana küfredildiğinde ya da verilen söz tutulmadığında öfkelenirim.,kızgın
Sevmediğim bir yemek olduğu zaman.,kızgın
iddaa dan tek maçtan yatarsam öfkelenirim,kızgın
site ne zaman çalıştıda ürün stokları bitti diyor mal mısınız oğlum kimi kandırıyorsunuz!,kızgın
Her alanda yaşanan hukuksuzluk.,kızgın
Pazartesi sabahları öfkeli oluyorum.,kızgın
Ben hep öfkeliyim.,kızgın
Lan bu saatte doğa fotosu paylaşmak ne mal mısın,kızgın
Bir arkadaşımın yaptığı bir şakadan.,kızgın
Haksızlıklara ve ileri geri konuşulanlara.,kızgın
Daha önce kaldığım yurtta birden çok kez haklı olmama rağmen haksız duruma düşürülmem beni çok sinirlendirdi,kızgın
arkadaşım beni haksız yere suçladığında kızdım.,kızgın
Haklı olduğum konuda haksız duruma düşünce öfkelenirim.,kızgın
Haksızlıklara.,kızgın
nefret ediyorum yalakalardan,kızgın
Hareketlerimi taklit edip dalga geçen insanlara.,kızgın
Yapılması gereken bir iş yapılmazsa öfkelenirim,kızgın
Küçükken sınıfımızda bir kız vardı. Neleri kaybolsa suçu o kıza atıyorlardı. Bir gün birinin parası kayboldu. Yine suçu o kıza attılar. Kız ağladı. Ben o an çok öfkelendim. Kız sonra parasını tuvalette düşürdüğünü hatırladı.,kızgın
"arkadaşım iftira attı, çok kızdım.",kızgın
biri eşyalarımı karıştırınca çok öfkeleniyorum.,kızgın
"Hayvanlara tekme atan , zarar veren insanlara öfkelenirim.",kızgın
Kız arkadaşımın söylediği yalanları anlayınca çok öfkelendim.,kızgın
Haksız olduğu halde fikrinde ısrar edenlerden.,kızgın
Basket maçında yenildiğimizde öfkelenirim.,kızgın
yurtta kaldığım dönemde eksiklikleri görevliye söylerken yüzüme bakmaması ve beni dikkate almaması kanı beynime çıkardı.,kızgın
Korkutmak amacı ile yapılan aptal şakalar.,kızgın
Annemin sürekli uyarıları beni huzursuz eder,kızgın
arkadaşlarımın suyumdan içmesinden nefret ediyorum.,kızgın
Senin şu an haberin yok ama çok kızgınım sana.,kızgın
Siyasetçilerin boş konuşması.,kızgın
Kavga ettiğim zaman.,kızgın
Beni gıcık eden hareketler yapıp gülen insanlardan.,kızgın
Yalan söyleyen bir arkadaşıma.,kızgın
Adaletsizlikler.,kızgın
Arkadaşımın beni bir başkasına tercih etmesi.,kızgın
Ailemin bana verdiği maddi manevi desteği karşısında başarısız olmak ve bu durumdan ötürü ailemin tükenip kardeşime faydaları olamayacağını düşündüğümde kendime kızıyorum.,kızgın
Sabah sabah aklımda ne işin var ya bir defol git...,kızgın
Haksızlıklara sessiz kalındığında.,kızgın
Yalan söylenmesi.,kızgın
Annem isteklerime önem vermediği zaman öfkeleniyorum.,kızgın
Yediğim yemekten izin alınmadan yenmesi.,kızgın
Aldatıldım.,kızgın
Herkesin beni suçlaması.,kızgın
fenerbahçe yenildiğine çok öfkelenirim.,kızgın
Ukala insanlar.,kızgın
Yalan söylenmesine öfkelenirim.,kızgın
"Kızgınım hiç gelmeyişine, bilmeyişine, hissetmeyişine",kızgın
Ağabeyimin bazı sinir bozucu hareketleri.,kızgın
İnsanların acımasızlığına.,kızgın
Ders çalışırken kardeşim rahatsız ettiği zaman.,kızgın
"Eş cinsel kişilere ""sapık"" muamelesi yapan ayrımcı kişilerden ve savaşlardan.",kızgın
insanların yüzüne gülümseyip arkanızdan farklı işlere kalkışması beni bu duyguya sevk eder.,kızgın
Yapma dediğim halde yapıldığı zaman.,kızgın
Lan delireceğim boyum kısalmış çekmişim amk 1.49 boy mu olur atın beni denizlere,kızgın
Ön yargılı insanlara.,kızgın
